imdbId,year,director,writer,stars1,stars2
392465,2005,Petter Næss,Ronald Bass,Josh Hartnett,Radha Mitchell
60474,1966,Gérard Oury,Gérard Oury,Bourvil,Louis de Funès
419294,2005,Tommy Lee Jones,Guillermo Arriaga,Tommy Lee Jones,Barry Pepper
408306,2005,Steven Spielberg,Tony Kushner,Eric Bana,Daniel Craig
395251,2005,Susan Stroman,Mel Brooks,Nathan Lane,Matthew Broderick
407265,2005,Duncan Tucker,Duncan Tucker,Felicity Huffman,Kevin Zegers
398375,2005,Rob Reiner,Ted Griffin,Jennifer Aniston,Mark Ruffalo
452598,2005,Adam Shankman,Sam Harper,Steve Martin,Bonnie Hunt
369441,2005,Dean Parisot,Judd Apatow,Jim Carrey,Téa Leoni
267891,2005,Barry W. Blaustein,Ricky Blitt,Johnny Knoxville,Katherine Heigl
402894,2005,Lasse Hallström,Jeffrey Hatcher,Heath Ledger,Sienna Miller
413015,2005,Stephen Frears,David Rose,Judi Dench,Bob Hoskins
66498,1970,Karel Kachyna,Karel Kachyna,Jirina Bohdalová,Radoslav Brzobohatý
91455,8392,RGqSWyjiaF,kTwPIDJCAU,WaMXbnvesz,MswIZHmjyv
116075,1996,Brian Yuzna,Dennis Paoli,Corbin Bernsen,Linda Hoffman
402399,2005,Terrence Malick,Terrence Malick,Colin Farrell,Q'orianka Kilcher
370754,2002,Makoto Shinkai,Makoto Shinkai,Mika Shinohara,Makoto Shinkai
57812,1964,George Pal,Charles Beaumont,Tony Randall,Barbara Eden
59673,1965,Kihachi Okamoto,Shinobu Hashimoto,Toshirô Mifune,Keiju Kobayashi
444608,3186,xZOLEdktPz,HhoDqapfWU,BdeCokKPhy,wBUoxuYNkW
451094,2005,Chan-wook Park,Seo-kyeong Jeong,Yeong-ae Lee,Min-sik Choi
338075,2003,David Caffrey,Jeremy Drysdale,Johnny Knoxville,Christina Applegate
414852,2004,Pierre Morel,Luc Besson,Cyril Raffaelli,David Belle
450278,2005,Eli Roth,Eli Roth,Jay Hernandez,Derek Richardson
456554,2006,Nicholaus Goossen,Barry Wernick,Allen Covert,Linda Cardellini
375154,2006,Kevin Reynolds,Dean Georgaris,James Franco,Sophia Myles
385726,2006,James Gartner,Christopher Cleveland,Josh Lucas,Derek Luke
408985,2006,Wayne Wang,Jeffrey Price,Queen Latifah,LL Cool J
443536,2005,Cory Edwards,Cory Edwards,Anne Hathaway,Glenn Close
401855,2006,Len Wiseman,Danny McBride,Kate Beckinsale,Scott Speedman
433116,2005,Albert Brooks,Albert Brooks,Albert Brooks,Sheetal Sheth
140883,1998,Sean McNamara,Jymn Magon,Cathy Moriarty,Shelley Duvall
89913,1985,Hugh Hudson,Robert Dillon,Al Pacino,Donald Sutherland
85127,1983,Jackie Chan,Jackie Chan,Jackie Chan,Sammo Kam-Bo Hung
142181,1998,Takashi Miike,Makoto Shiina,Masahiro Motoki,Renji Ishibashi
240200,2005,Deepa Mehta,Anurag Kashyap,Lisa Ray,John Abraham
426578,2005,Marc Rothemund,Fred Breinersdorfer,Julia Jentsch,Fabian Hinrichs
412080,2005,Roger Donaldson,Roger Donaldson,Anthony Hopkins,Diane Ladd
416496,2006,Joachim Rønning,Luc Besson,Penélope Cruz,Salma Hayek
423409,2005,Michael Winterbottom,Laurence Sterne,Steve Coogan,Jeremy Northam
383393,2004,John Gray,Vincent Bugliosi,Jeremy Davies,Clea DuVall
417433,2006,Justin Lin,David Collard,James Franco,Jordana Brewster
421729,2006,John Whitesell,Don Rhymer,Martin Lawrence,Emily Procter
396752,2005,Kirk Jones,Emma Thompson,Emma Thompson,Colin Firth
114745,1995,Robert Markowitz,Paris Qualles,Laurence Fishburne,Allen Payne
414982,2006,James Wong,Glen Morgan,Mary Elizabeth Winstead,Ryan Merriman
437777,2006,Sanaa Hamri,Kriss Turner,Sanaa Lathan,Simon Baker
425598,2005,Michel Gondry,Dave Chappelle,Dave Chappelle,Yasiin Bey
421994,2005,Ol Parker,Ol Parker,Piper Perabo,Lena Headey
383216,2006,Shawn Levy,Len Blum,Steve Martin,Kevin Kline
381971,2006,Matthew O'Callaghan,Ken Kaufman,Will Ferrell,Drew Barrymore
408345,2006,Richard Loncraine,Joe Forte,Harrison Ford,Virginia Madsen
455857,2006,Simon West,Jake Wade Wall,Camilla Belle,Tommy Flanagan
449061,2005,Hunter Richards,Hunter Richards,Jessica Biel,Chris Evans
349467,2006,Joe Roth,Richard Price,Julianne Moore,Samuel L. Jackson
380817,2005,Adam Rapp,Adam Rapp,Ed Harris,Zooey Deschanel
397313,2006,Frank Marshall,David DiGilio,Paul Walker,Jason Biggs
466342,2006,Aaron Seltzer,Jason Friedberg,Alyson Hannigan,Adam Campbell
404390,2006,Wayne Kramer,Wayne Kramer,Paul Walker,Cameron Bright
370032,2006,Kurt Wimmer,Kurt Wimmer,Milla Jovovich,Cameron Bright
397078,2006,Donald Petrie,I. Marlene King,Lindsay Lohan,Chris Pine
454919,2006,Jim Sonzero,Wes Craven,Kristen Bell,Rick Gonzalez
450232,2006,Richard Donner,Richard Wenk,Bruce Willis,Yasiin Bey
427229,2006,Tom Dey,Tom J. Astle,Matthew McConaughey,Sarah Jessica Parker
491703,2006,Curt Geda,Mark Millar,Justin Gross,Grey Griffin
438097,2006,Carlos Saldanha,Peter Gaulke,Ray Romano,John Leguizamo
384814,2006,Robert Towne,Robert Towne,Colin Farrell,Salma Hayek
434409,2005,James McTeigue,Lilly Wachowski,Hugo Weaving,Natalie Portman
454945,2006,Andy Fickman,Ewan Leslie,Amanda Bynes,Laura Ramsey
427944,2005,Jason Reitman,Jason Reitman,Aaron Eckhart,Cameron Bright
419749,2006,Sidney Lumet,Sidney Lumet,Vin Diesel,Peter Dinklage
454848,2006,Spike Lee,Russell Gewirtz,Denzel Washington,Clive Owen
468565,2005,Gavin Hood,Gavin Hood,Presley Chweneyagae,Mothusi Magano
429591,2006,Elizabeth Allen Rosenbaum,John Quaintance,Emma Roberts,JoJo
110329,1994,Rodman Flender,Mark Jones,Warwick Davis,Charlie Heath
113636,1995,Brian Trenchard-Smith,David DuBos,Warwick Davis,John Gatins
116861,1996,Brian Trenchard-Smith,Mark Jones,Warwick Davis,Brent Jasmer
458242,2006,Aki Kaurismäki,Aki Kaurismäki,Janne Hyytiäinen,Maria Järvenhelmi
454841,2006,Alexandre Aja,Wes Craven,Ted Levine,Kathleen Quinlan
393735,2006,Brian Robbins,Cormac Wibberley,Tim Allen,Kristin Davis
436864,4726,ABQMfwqZIW,QsXDAMefrl,tAjhsqcfHw,uzwemoHKRB
405094,2006,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,Ulrich Mühe,Martina Gedeck
57697,1963,Seijun Suzuki,Ichirô Ikeda,Jô Shishido,Misako Watanabe
446046,2006,Liz Friedlander,Dianne Houston,Antonio Banderas,Rob Brown
436231,2005,Jeff Feuerzeig,Jeff Feuerzeig,Daniel Johnston,Mabel Johnston
61996,1967,Robert Bresson,Georges Bernanos,Nadine Nortier,Jean-Claude Guilbert
425210,2006,Paul McGuigan,Jason Smilovic,Josh Hartnett,Ben Kingsley
441909,2006,Pedro Almodóvar,Pedro Almodóvar,Penélope Cruz,Carmen Maura
437800,2006,Doug Atchison,Doug Atchison,Angela Bassett,Laurence Fishburne
263124,2000,Laís Bodanzky,Luiz Bolognesi,Rodrigo Santoro,Othon Bastos
441796,2006,William Brent Bell,William Brent Bell,Jon Foster,Samaire Armstrong
430912,2006,Michael Caton-Jones,Leora Barish,Sharon Stone,David Morrissey
393109,2005,Rian Johnson,Rian Johnson,Joseph Gordon-Levitt,Lukas Haas
225481,2000,Dave Parker,Dave Parker,Eric Clawson,Jamie Donahue
383353,2005,Jake West,Jake West,Emily Booth,Jamie Honeybourne
493459,2006,Kirby Dick,Kirby Dick,Kirby Dick,Kimberly Peirce
439815,2006,James Gunn,James Gunn,Nathan Fillion,Elizabeth Banks
437863,2006,Dennis Dugan,Allen Covert,David Spade,Jon Heder
386741,2006,Christian Volckman,Alexandre de La Patellière,Daniel Craig,Catherine McCormack
416331,2004,Dani Levy,Dani Levy,Henry Hübchen,Hannelore Elsner
436331,2006,Nicole Holofcener,Nicole Holofcener,Jennifer Aniston,Frances McDormand
404364,2005,Andy Fickman,Kevin Murphy,Kristen Bell,Christian Campbell
424880,2006,Neil Armfield,Luke Davies,Heath Ledger,Abbie Cornish
16914,1926,Georg Wilhelm Pabst,Karl Abraham,Werner Krauss,Ruth Weyher
456396,2005,Jean-Pierre Dardenne,Jean-Pierre Dardenne,Jérémie Renier,Déborah François
312318,2002,James Hanlon,Tom Forman,Tony Benatatos,Jamal Braithwaite
362120,2006,David Zucker,Craig Mazin,Anna Faris,Regina Hall
424136,2005,David Slade,Brian Nelson,Patrick Wilson,Ellen Page
420087,2006,Robert Altman,Garrison Keillor,Lily Tomlin,Meryl Streep
443632,2006,Clark Johnson,George Nolfi,Michael Douglas,Kiefer Sutherland
405469,2006,Steve 'Spaz' Williams,Ed Decter,Kiefer Sutherland,Jim Belushi
384537,2006,Christophe Gans,Roger Avary,Radha Mitchell,Laurie Holden
465142,2006,Paul Weitz,Paul Weitz,Hugh Grant,Dennis Quaid
434124,2005,Julian Jarrold,Geoff Deane,Chiwetel Ejiofor,Joel Edgerton
427954,2005,Prachya Pinkaew,Napalee,Tony Jaa,Nathan Jones
317919,2006,J.J. Abrams,Alex Kurtzman,Tom Cruise,Michelle Monaghan
449089,2006,Barry Sonnenfeld,Geoff Rodkey,Robin Williams,Cheryl Hines
475276,2006,Paul Greengrass,Paul Greengrass,David Alan Basche,Olivia Thirlby
430634,2006,Jessica Bendinger,Jessica Bendinger,Missy Peregrym,Jeff Bridges
429573,2005,Courtney Solomon,Brent Monahan,Donald Sutherland,Sissy Spacek
398027,2005,David Jacobson,David Jacobson,Edward Norton,Evan Rachel Wood
327084,2006,Tim Johnson,Len Blum,Bruce Willis,Garry Shandling
364955,2006,Terry Zwigoff,Daniel Clowes,Max Minghella,Sophia Myles
409182,2006,Wolfgang Petersen,Mark Protosevich,Richard Dreyfuss,Kurt Russell
382625,2006,Ron Howard,Akiva Goldsman,Tom Hanks,Audrey Tautou
376994,2006,Brett Ratner,Simon Kinberg,Patrick Stewart,Hugh Jackman
452594,2006,Peyton Reed,Jeremy Garelick,Jennifer Aniston,Vince Vaughn
438315,2006,Victor Salva,Kevin Bernhardt,Scott Mechlowicz,Nick Nolte
317219,2006,John Lasseter,John Lasseter,Owen Wilson,Bonnie Hunt
404802,2005,Mary Harron,Mary Harron,Gretchen Mol,Lili Taylor
425055,2005,Michael Hoffman,Don DeLillo,Michael Keaton,Robert Downey Jr.
410400,2005,Gaby Dellal,Alex Rose,Peter Mullan,Brenda Blethyn
466909,2006,John Moore,David Seltzer,Liev Schreiber,Julia Stiles
457510,2006,Jared Hess,Jared Hess,Jack Black,Ana de la Reguera
410297,2006,Alejandro Agresti,David Auburn,Keanu Reeves,Sandra Bullock
389860,2006,Frank Coraci,Steve Koren,Adam Sandler,Kate Beckinsale
458352,2006,David Frankel,Aline Brosh McKenna,Anne Hathaway,Meryl Streep
383574,2006,Gore Verbinski,Ted Elliott,Johnny Depp,Orlando Bloom
463034,2006,Anthony Russo,Michael LeSieur,Kate Hudson,Owen Wilson
424345,2006,Kevin Smith,Kevin Smith,Brian O'Halloran,Jeff Anderson
452637,2006,M. Night Shyamalan,M. Night Shyamalan,Paul Giamatti,Bryce Dallas Howard
465624,2006,Ivan Reitman,Don Payne,Uma Thurman,Luke Wilson
422720,2006,Sofia Coppola,Sofia Coppola,Kirsten Dunst,Jason Schwartzman
489037,2006,Chris Paine,Chris Paine,Martin Sheen,Tom Hanks
497116,2006,Davis Guggenheim,Al Gore,Al Gore,Billy West
101545,1991,Bryan Gordon,John Hughes,Frank Whaley,Jennifer Connelly
475293,2006,Kenny Ortega,Peter Barsocchini,Zac Efron,Vanessa Hudgens
428649,2005,Caveh Zahedi,Caveh Zahedi,Caveh Zahedi,Christoff Colas
426627,2005,Stephen Woolley,Neal Purvis,Leo Gregory,Paddy Considine
446059,2006,Ronny Yu,Chris Chow,Jet Li,Li Sun
463985,2006,Justin Lin,Chris Morgan,Lucas Black,Zachery Ty Bryan
455499,2006,Tim Hill,Joel Cohen,Breckin Meyer,Jennifer Love Hewitt
478209,2005,Sam Dunn,Sam Dunn,Tom Araya,Gavin Baddeley
105187,1992,Howard Franklin,Howard Franklin,Joe Pesci,Barbara Hershey
348150,2006,Bryan Singer,Michael Dougherty,Brandon Routh,Kevin Spacey
468094,9473,fgiyOIrodJ,MsOgyAkvpV,wdfaVxYIMg,rfmkzEDIpF
443496,2005,Stuart Gordon,David Mamet,William H. Macy,Julia Stiles
422861,2006,Billy Kent,Sarah Bird,Parker Posey,Paul Rudd
449059,2006,Jonathan Dayton,Michael Arndt,Steve Carell,Toni Collette
40338,1948,Carol Reed,Graham Greene,Ralph Richardson,Michèle Morgan
449467,2006,Alejandro G. Iñárritu,Guillermo Arriaga,Brad Pitt,Cate Blanchett
369994,2005,Paul Dinello,Stephen Colbert,Amy Sedaris,Stephen Colbert
492506,2006,Patrick Creadon,Patrick Creadon,Will Shortz,Ken Burns
64040,1969,Jean-Pierre Melville,Joseph Kessel,Lino Ventura,Paul Meurisse
79759,1978,Federico Fellini,Federico Fellini,Balduin Baas,Clara Colosimo
430304,2006,Keenen Ivory Wayans,Keenen Ivory Wayans,Shawn Wayans,Marlon Wayans
385880,2006,Gil Kenan,Dan Harmon,Mitchel Musso,Sam Lerner
417148,2006,David R. Ellis,John Heffernan,Samuel L. Jackson,Julianna Margulies
457513,2006,Woody Allen,Woody Allen,Scarlett Johansson,Hugh Jackman
415306,2006,Adam McKay,Will Ferrell,Will Ferrell,John C. Reilly
477347,2006,Shawn Levy,Robert Ben Garant,Ben Stiller,Carla Gugino
469641,2006,Oliver Stone,Andrea Berloff,Nicolas Cage,Michael Peña
420223,2006,Marc Forster,Zach Helm,Will Ferrell,Emma Thompson
430357,2006,Michael Mann,Michael Mann,Colin Farrell,Jamie Foxx
454921,2006,Gabriele Muccino,Steve Conrad,Will Smith,Thandie Newton
455967,2006,Betty Thomas,Jeff Lowell,Jesse Metcalfe,Ashanti
429589,2006,John A. Davis,John A. Davis,Paul Giamatti,Nicolas Cage
479884,2006,Mark Neveldine,Mark Neveldine,Jason Statham,Amy Smart
430576,2005,Isabel Coixet,Isabel Coixet,Sarah Polley,Tim Robbins
402910,2005,Tony Giglio,Tony Giglio,Jason Statham,Ryan Phillippe
448075,2006,Patrick Stettner,Armistead Maupin,Robin Williams,Toni Collette
462590,2006,Anne Fletcher,Duane Adler,Channing Tatum,Jenna Dewan
383060,2006,Peter Hewitt,Adam Rifkin,Tim Allen,Courteney Cox
452039,2004,Masaaki Yuasa,Robin Nishi,Kôji Imada,Sayaka Maeda
468489,2006,Ryan Fleck,Ryan Fleck,Ryan Gosling,Anthony Mackie
428856,2005,Emmanuel Carrère,Jérôme Beaujour,Vincent Lindon,Emmanuelle Devos
410764,2005,Terry Gilliam,Tony Grisoni,Jeff Bridges,Jennifer Tilly
418455,2005,Anders Thomas Jensen,Anders Thomas Jensen,Ulrich Thomsen,Mads Mikkelsen
433412,2006,Martha Coolidge,John Quaintance,Hilary Duff,Haylie Duff
384793,2006,Steve Pink,Adam Cooper,Justin Long,Jonah Hill
74442,1977,Enzo Barboni,Enzo Barboni,Terence Hill,Bud Spencer
39211,1947,Robert Wise,Eve Greene,Claire Trevor,Lawrence Tierney
443543,2006,Neil Burger,Neil Burger,Edward Norton,Jessica Biel
436697,2006,Stephen Frears,Peter Morgan,Helen Mirren,Michael Sheen
486551,2006,Jay Chandrasekhar,Jay Chandrasekhar,Jay Chandrasekhar,Kevin Heffernan
445990,2006,Ericson Core,Brad Gann,Mark Wahlberg,Greg Kinnear
417225,2006,Bryan Barber,Bryan Barber,André Benjamin,Big Boi
48980,1956,Albert Lamorisse,Albert Lamorisse,Pascal Lamorisse,Sabine Lamorisse
473753,2005,Luc Besson,Luc Besson,Rie Rasmussen,Jamel Debbouze
32339,1939,Alfred J. Goulding,Charley Rogers,Stan Laurel,Oliver Hardy
97702,1989,Maurizio Nichetti,Maurizio Nichetti,Maurizio Nichetti,Caterina Sylos Labini
436689,2005,Jay Duplass,Mark Duplass,Mark Duplass,Katie Aselton
450345,2006,Neil LaBute,Neil LaBute,Nicolas Cage,Ellen Burstyn
460989,2006,Ken Loach,Paul Laverty,Cillian Murphy,Pádraic Delaney
464196,2006,Christopher Smith,James Moran,Danny Dyer,Laura Harris
427969,2006,Allen Coulter,Paul Bernbaum,Adrien Brody,Ben Affleck
475944,2006,Renny Harlin,J.S. Cardone,Steven Strait,Sebastian Stan
434139,2006,Tony Goldwyn,Paul Haggis,Zach Braff,Jacinda Barrett
423169,2006,Laurie Collyer,Laurie Collyer,Maggie Gyllenhaal,Ryan Simpkins
387808,2006,Mike Judge,Mike Judge,Luke Wilson,Maya Rudolph
486358,7841,vqwSQoxrFc,TkdtGOgqhy,klNtPVCfrZ,keBQhKOUvH
456470,2005,Ki-duk Kim,Ki-duk Kim,Yeo-reum Han,Ji-Seok Seo
419198,2005,Roberto Benigni,Roberto Benigni,Roberto Benigni,Jean Reno
414993,2006,Darren Aronofsky,Darren Aronofsky,Hugh Jackman,Rachel Weisz
109440,1994,Alain Berbérian,Alain Chabat,Chantal Lauby,Alain Chabat
354899,2006,Michel Gondry,Michel Gondry,Gael García Bernal,Charlotte Gainsbourg
387877,2006,Brian De Palma,Josh Friedman,Josh Hartnett,Aaron Eckhart
380066,2006,Lucky McKee,David Ross,Lauren Birkell,Agnes Bruckner
421206,2006,Phil Joanou,Jeff Maguire,Dwayne Johnson,Xzibit
382357,2004,Wim Wenders,Wim Wenders,Michelle Williams,John Diehl
799954,2006,Eric Steel,Tad Friend,Eric Geleynse,Chris Brown
472043,2006,Mel Gibson,Mel Gibson,Gerardo Taracena,Raoul Max Trujillo
454824,2006,Tony Bill,Phil Sears,James Franco,Jean Reno
493430,2006,Jeff Tremaine,Jeff Tremaine,Johnny Knoxville,Steve-O
405676,2006,Steven Zaillian,Steven Zaillian,Sean Penn,Jude Law
435623,2005,Hans Canosa,Gabrielle Zevin,Helena Bonham Carter,Aaron Eckhart
443453,2006,Larry Charles,Sacha Baron Cohen,Sacha Baron Cohen,Ken Davitian
457430,2006,Guillermo del Toro,Guillermo del Toro,Ivana Baquero,Ariadna Gil
406816,2006,Andrew Davis,Ron L. Brinkerhoff,Kevin Costner,Ashton Kutcher
400717,2006,Roger Allers,Steve Bencich,Ashton Kutcher,Martin Lawrence
462519,2006,Todd Phillips,Todd Phillips,Billy Bob Thornton,Jon Heder
407887,2006,Martin Scorsese,William Monahan,Leonardo DiCaprio,Matt Damon
420294,2006,Jonathan Liebesman,Sheldon Turner,Jordana Brewster,Matt Bomer
424993,2006,Greg Coolidge,Don Calame,Jessica Simpson,Dane Cook
439289,2006,Ryan Murphy,Ryan Murphy,Joseph Cross,Annette Bening
483726,2006,Barry Levinson,Barry Levinson,Robin Williams,Laura Linney
419946,2006,John Bonito,Michelle Gallagher,John Cena,Kelly Carlson
420609,2006,Douglas McGrath,Douglas McGrath,Toby Jones,Daniel Craig
74291,1976,Federico Fellini,Giacomo Casanova,Donald Sutherland,Tina Aumont
24966,1934,Sergey Vasilev,Anna Furmanov,Boris Babochkin,Leonid Kmit
426459,2005,John Gulager,Patrick Melton,Navi Rawat,Krista Allen
404203,2006,Todd Field,Todd Field,Kate Winslet,Jennifer Connelly
814075,2006,Amy Berg,Amy Berg,Oliver O'Grady,Thomas Doyle
455590,2006,Kevin Macdonald,Peter Morgan,James McAvoy,Forest Whitaker
478049,2006,David Leaf,David Leaf,John Lennon,Yoko Ono
367027,2006,John Cameron Mitchell,John Cameron Mitchell,Sook-Yin Lee,Peter Stickles
206634,2006,Alfonso Cuarón,Alfonso Cuarón,Julianne Moore,Clive Owen
482571,2006,Christopher Nolan,Jonathan Nolan,Christian Bale,Hugh Jackman
418689,2006,Clint Eastwood,William Broyles Jr.,Ryan Phillippe,Barry Pepper
475169,2005,Géla Babluani,Géla Babluani,George Babluani,Aurélien Recoing
489270,2006,Darren Lynn Bousman,Leigh Whannell,Tobin Bell,Shawnee Smith
437232,2006,Phillip Noyce,Shawn Slovo,Derek Luke,Tim Robbins
853096,2006,Gabriel Range,Gabriel Range,Hend Ayoub,Becky Ann Baker
424095,2006,David Bowers,Dick Clement,Hugh Jackman,Kate Winslet
396171,2006,Tom Tykwer,Andrew Birkin,Ben Whishaw,Dustin Hoffman
452681,2006,Michael Lembeck,Ed Decter,Tim Allen,Martin Short
104905,1992,Greg Beeman,Chris Matheson,Teri Garr,Jeffrey Jones
401445,2006,Ridley Scott,Marc Klein,Russell Crowe,Abbie Cornish
811136,9231,MeKZtksEJa,AiLfceshtq,RSuywEImlN,KjyFcIDUOs
470765,2006,Christopher Guest,Christopher Guest,Catherine O'Hara,Harry Shearer
486585,5836,WwdfuVOBoR,GCVqmEifdr,gsfdOboYnB,MXaWluVOEG
420901,2005,Michael Caton-Jones,David Wolstencroft,John Hurt,Hugh Dancy
381061,2006,Martin Campbell,Neal Purvis,Daniel Craig,Eva Green
366548,2006,George Miller,George Miller,Elijah Wood,Brittany Murphy
454987,2006,Bob Odenkirk,Robert Ben Garant,Dax Shepard,Will Arnett
453467,2006,Tony Scott,Bill Marsilii,Denzel Washington,Paula Patton
308055,2006,Emilio Estevez,Emilio Estevez,Anthony Hopkins,Demi Moore
499603,2006,Brad Silberling,Brad Silberling,Morgan Freeman,Paz Vega
457939,2006,Nancy Meyers,Nancy Meyers,Kate Winslet,Cameron Diaz
433387,2005,David Ayer,David Ayer,Christian Bale,Freddy Rodríguez
460792,2006,Richard Linklater,Eric Schlosser,Greg Kinnear,Bruce Willis
439,4526,RoMCjeNOQx,kGhwoIaxMu,QdrEgeNpBn,EqupLlkheV
365830,2006,Liam Lynch,Jack Black,Jack Black,Kyle Gass
762121,2006,Catherine Hardwicke,Mike Rich,Keisha Castle-Hughes,Shohreh Aghdashloo
450259,2006,Edward Zwick,Charles Leavitt,Leonardo DiCaprio,Djimon Hounsou
413895,2006,Gary Winick,Susannah Grant,Dakota Fanning,Julia Roberts
449010,2006,Stefen Fangmeier,Peter Buchman,Ed Speleers,Sienna Guillory
479143,2006,Sylvester Stallone,Sylvester Stallone,Sylvester Stallone,Antonio Tarver
422295,2006,Steven Shainberg,Erin Cressida Wilson,Nicole Kidman,Robert Downey Jr.
46889,1955,Michael Anderson,Paul Brickhill,Richard Todd,Michael Redgrave
443431,2006,Todd Stephens,Tim Kaltenecker,Michael Carbonaro,Jonathan Chase
446755,2006,John Curran,Ron Nyswaner,Naomi Watts,Edward Norton
758794,2006,McG,Jamie Linden,Matthew McConaughey,Matthew Fox
343737,2006,Robert De Niro,Eric Roth,Matt Damon,Angelina Jolie
443489,2006,Bill Condon,Tom Eyen,Beyoncé,Jamie Foxx
463998,2007,Richard LaGravenese,Richard LaGravenese,Hilary Swank,Imelda Staunton
783612,5372,FjuTAiNbKw,ucjKBLRXne,kIXsiTdYFL,EVRaZuKbWm
460829,2006,David Lynch,David Lynch,Laura Dern,Jeremy Irons
464049,2006,Nicholas Hytner,Alan Bennett,Richard Griffiths,Frances de la Tour
465551,2006,Richard Eyre,Patrick Marber,Cate Blanchett,Judi Dench
398913,2006,Corey Yuen,J.F. Lawton,Jaime Pressly,Devon Aoki
473444,2006,Yimou Zhang,Zhihong Bian,Yun-Fat Chow,Li Gong
452624,2006,Steven Soderbergh,Paul Attanasio,George Clooney,Cate Blanchett
498380,2006,Clint Eastwood,Iris Yamashita,Ken Watanabe,Kazunari Ninomiya
454082,2006,Glen Morgan,Glen Morgan,Michelle Trachtenberg,Mary Elizabeth Winstead
775539,2007,Sylvain White,Robert Adetuyi,Columbus Short,Meagan Good
482546,2006,Chris Noonan,Richard Maltby Jr.,Renée Zellweger,Ewan McGregor
808146,2006,Joe Nussbaum,Adam Herz,John White,Eugene Levy
489327,2006,Roger Michell,Hanif Kureishi,Peter O'Toole,Jodie Whittaker
45081,1953,Julien Duvivier,Giovanni Guareschi,Fernandel,Gino Cervi
43918,1952,Julien Duvivier,Giovanni Guareschi,Fernandel,Gino Cervi
772193,2007,Michael Katleman,John Brancato,Dominic Purcell,Orlando Jones
426883,2006,Nick Cassavetes,Nick Cassavetes,Emile Hirsch,Justin Timberlake
455960,2007,Dave Meyers,Eric Red,Sean Bean,Sophia Bush
457655,2006,Susanne Bier,Susanne Bier,Mads Mikkelsen,Sidse Babett Knudsen
398808,2007,Gabor Csupo,Jeff Stockwell,Josh Hutcherson,AnnaSophia Robb
453453,2006,Frank Sebastiano,Frank Sebastiano,Artie Lange,Ralph Macchio
369359,2004,Conor McMahon,Conor McMahon,Marian Araujo,David Muyllaert
473434,2578,pXRSDhYzcJ,EtqNMBOmLZ,tNlAWKrfGa,fZtDmyEdBQ
473308,2007,Adrienne Shelly,Adrienne Shelly,Keri Russell,Nathan Fillion
58578,429,YmISuOzEQP,cbrdhiKeFT,FrzJlUfpdR,ElUtfINQwr
395495,2006,Susannah Grant,Susannah Grant,Jennifer Garner,Timothy Olyphant
475394,2006,Joe Carnahan,Joe Carnahan,Jeremy Piven,Ryan Reynolds
397044,2007,Katja von Garnier,Ehren Kruger,Agnes Bruckner,Hugh Dancy
799949,2007,Jason Friedberg,Jason Friedberg,Kal Penn,Jennifer Coolidge
425430,2007,Danny Pang,Mark Wheaton,Dylan McDermott,Penelope Ann Miller
490084,2007,Michael Lehmann,Karen Leigh Hopkins,Diane Keaton,Mandy Moore
367959,2007,Peter Webber,Thomas Harris,Gaspard Ulliel,Rhys Ifans
477051,2007,Brian Robbins,Eddie Murphy,Eddie Murphy,Thandie Newton
469754,2006,Lars von Trier,Lars von Trier,Jens Albinus,Peter Gantzler
